w,q2,cos_theta,phi,y,yerr
1.725,2,0.8,0.942478,0.183171,0.427985
1.725,2,0.8,1.25664,0.598114,0.773379
1.725,2,0.8,1.5708,0.119931,0.346311
1.725,2,0.8,1.88496,0.588935,0.767421
1.725,2,0.8,2.19911,1.00784,1.00391
1.725,2,0.8,2.51327,1.70588,1.30609
1.725,2,0.8,2.82743,3.12042,1.76647
1.725,2,0.8,3.14159,2.0809,1.44253
1.725,2,0.8,3.45575,2.88068,1.69726
1.725,2,0.8,3.76991,2.85738,1.69038
1.725,2,0.8,4.08407,1.56522,1.25109
1.725,2,0.8,4.39823,0.758436,0.870882
1.725,2,0.8,4.71239,0.807192,0.898438
1.725,2,0.8,5.02655,0.98724,0.993599
1.725,2,0.8,5.34071,0.803649,0.896464
1.725,2,0.8,5.65487,0.169783,0.412047
1.725,2.5,-0.8,0.314159,2.67308,1.63495
1.725,2.5,-0.8,1.88496,9.33333,3.05505
1.725,2.5,-0.8,3.14159,7.72727,2.7798
1.725,2.5,-0.8,4.08407,6.14286,2.47848
1.725,2.5,-0.8,4.39823,7.25,2.69258
1.725,2.5,-0.8,5.02655,7,2.64575
1.725,2.5,-0.6,1.25664,6.15385,2.48069
1.725,2.5,-0.6,1.5708,3.07317,1.75305
1.725,2.5,-0.6,1.88496,18.25,4.272
1.725,2.5,-0.6,2.82743,3.03226,1.74134
1.725,2.5,-0.6,3.14159,26.1429,5.11301
1.725,2.5,-0.6,3.45575,30.2,5.49545
1.725,2.5,-0.6,4.71239,6.47368,2.54434
1.725,2.5,-0.6,5.02655,39.8571,6.31325
1.725,2.5,-0.6,5.34071,57,7.54983
1.725,2.5,-0.6,5.65487,11,3.31662
1.725,2.5,-0.4,0.314159,0.536585,0.73252
1.725,2.5,-0.4,0.942478,106,10.2956
1.725,2.5,-0.4,1.25664,2.55882,1.59963
1.725,2.5,-0.4,1.5708,5.47368,2.33959
1.725,2.5,-0.4,1.88496,17.6667,4.20317
1.725,2.5,-0.4,2.51327,6.35897,2.5217
1.725,2.5,-0.4,3.14159,143.5,11.9791
1.725,2.5,-0.4,3.45575,37.1429,6.09449
1.725,2.5,-0.4,3.76991,19.5,4.41588
1.725,2.5,-0.4,4.39823,69.5833,8.34166
1.725,2.5,-0.4,4.71239,59,7.68115
1.725,2.5,-0.4,5.02655,16.6,4.07431
1.725,2.5,-0.4,5.34071,68.6667,8.28654
1.725,2.5,-0.4,5.65487,38,6.16441
1.725,2.5,-0.4,5.96903,7.36364,2.7136
1.725,2.5,-0.2,0.628319,8.53333,2.92119
1.725,2.5,-0.2,1.25664,12.9412,3.59738
1.725,2.5,-0.2,1.5708,8.89474,2.9824
1.725,2.5,-0.2,1.88496,24.1803,4.91735
1.725,2.5,-0.2,2.19911,13.9796,3.73893
1.725,2.5,-0.2,2.51327,26.3415,5.13239
1.725,2.5,-0.2,2.82743,7,2.64575
1.725,2.5,-0.2,3.14159,42.4211,6.51314
1.725,2.5,-0.2,3.45575,22.2353,4.71543
1.725,2.5,-0.2,3.76991,9.36264,3.05984
1.725,2.5,-0.2,4.08407,9.3913,3.06452
1.725,2.5,-0.2,4.71239,86,9.27362
1.725,2.5,-0.2,5.02655,14.1667,3.76386
1.725,2.5,-0.2,5.34071,35,5.91608
1.725,2.5,-0.2,5.96903,7.46667,2.73252
1.725,2.5,0,0.628319,83.25,9.12414
1.725,2.5,0,1.25664,1.87143,1.368
1.725,2.5,0,1.5708,178.2,13.3492
1.725,2.5,0,1.88496,13.9,3.72827
1.725,2.5,0,2.19911,51.8571,7.20119
1.725,2.5,0,2.82743,2.7094,1.64603
1.725,2.5,0,3.14159,23.6441,4.86252
1.725,2.5,0,3.45575,84.381,9.18591
1.725,2.5,0,3.76991,16,4
1.725,2.5,0,4.08407,31.6071,5.62202
1.725,2.5,0,4.39823,8.05926,2.83888
1.725,2.5,0,4.71239,107.84,10.3846
1.725,2.5,0,5.02655,28.9286,5.37853
1.725,2.5,0.2,1.25664,58.5294,7.65045
1.725,2.5,0.2,1.5708,77.2692,8.79029
1.725,2.5,0.2,1.88496,65.8333,8.11377
1.725,2.5,0.2,2.19911,17.2793,4.15684
1.725,2.5,0.2,2.51327,45.3448,6.73386
1.725,2.5,0.2,2.82743,22.9213,4.78762
1.725,2.5,0.2,3.14159,33.2143,5.76318
1.725,2.5,0.2,3.45575,30.3226,5.50659
1.725,2.5,0.2,3.76991,62.25,7.88987
1.725,2.5,0.2,4.08407,3.75309,1.93729
1.725,2.5,0.2,4.39823,43.2432,6.57596
1.725,2.5,0.2,4.71239,25.5,5.04975
1.725,2.5,0.2,5.02655,32.551,5.70535
1.725,2.5,0.2,5.34071,8.48,2.91204
1.725,2.5,0.2,5.96903,1.4,1.18322
1.725,2.5,0.4,0.942478,1.88235,1.37199
1.725,2.5,0.4,1.25664,22.3415,4.72668
1.725,2.5,0.4,1.5708,27.6344,5.25684
1.725,2.5,0.4,1.88496,2.7931,1.67126
1.725,2.5,0.4,2.19911,2.31667,1.52206
1.725,2.5,0.4,2.51327,4.9422,2.22311
1.725,2.5,0.4,2.82743,13.5944,3.68706
1.725,2.5,0.4,3.14159,15.7403,3.96741
1.725,2.5,0.4,3.45575,21.9277,4.6827
1.725,2.5,0.4,3.76991,23.914,4.89019
1.725,2.5,0.4,4.08407,21.0811,4.59141
1.725,2.5,0.4,4.39823,5.63128,2.37303
1.725,2.5,0.4,4.71239,1.43258,1.19691
1.725,2.5,0.4,5.02655,15.6701,3.95855
1.725,2.5,0.4,5.34071,7.1087,2.66621
1.725,2.5,0.4,5.65487,1.40206,1.18409
1.725,2.5,0.6,0.942478,1.69251,1.30096
1.725,2.5,0.6,1.25664,3.82822,1.95658
1.725,2.5,0.6,1.5708,8.86878,2.97805
1.725,2.5,0.6,1.88496,4.6183,2.14902
1.725,2.5,0.6,2.19911,3.87606,1.96877
1.725,2.5,0.6,2.51327,3.8172,1.95377
1.725,2.5,0.6,2.82743,14.7309,3.83809
1.725,2.5,0.6,3.14159,18.3408,4.28262
1.725,2.5,0.6,3.45575,17.7922,4.21808
1.725,2.5,0.6,3.76991,5.25496,2.29237
1.725,2.5,0.6,4.08407,3.85039,1.96224
1.725,2.5,0.6,4.39823,2.62162,1.61914
1.725,2.5,0.6,4.71239,1.34014,1.15764
1.725,2.5,0.6,5.02655,4.06395,2.01592
1.725,2.5,0.6,5.34071,4.56886,2.13749
1.725,2.5,0.6,5.65487,2.59561,1.61109
1.725,2.5,0.6,5.96903,1.25795,1.12158
1.725,2.5,0.8,0.628319,0.0176991,0.133038
1.725,2.5,0.8,0.942478,0.132435,0.363917
1.725,2.5,0.8,1.25664,0.394844,0.628366
1.725,2.5,0.8,1.5708,1.30909,1.14416
1.725,2.5,0.8,1.88496,1.13191,1.06391
1.725,2.5,0.8,2.19911,0.996835,0.998416
1.725,2.5,0.8,2.51327,1.72791,1.3145
1.725,2.5,0.8,2.82743,4.30769,2.0755
1.725,2.5,0.8,3.14159,5.475,2.33987
1.725,2.5,0.8,3.45575,5.44954,2.33443
1.725,2.5,0.8,3.76991,4.4454,2.10841
1.725,2.5,0.8,4.08407,2.57654,1.60516
1.725,2.5,0.8,4.39823,1.34895,1.16144
1.725,2.5,0.8,4.71239,1.04403,1.02178
1.725,2.5,0.8,5.02655,1.08209,1.04024
1.725,2.5,0.8,5.34071,1.03049,1.01513
1.725,2.5,0.8,5.96903,0.0401189,0.200297
1.725,3,-0.8,2.19911,17,4.12311
1.725,3,-0.8,4.08407,5,2.23607
1.725,3,-0.8,5.02655,24,4.89898
1.725,3,-0.6,0.628319,12.4,3.52136
1.725,3,-0.6,3.14159,8.64286,2.93987
1.725,3,-0.6,3.76991,148,12.1655
1.725,3,-0.6,4.08407,52,7.2111
1.725,3,-0.6,5.34071,162,12.7279
1.725,3,-0.4,0.628319,44,6.63325
1.725,3,-0.4,1.5708,13,3.60555
1.725,3,-0.4,2.19911,336,18.3303
1.725,3,-0.4,2.51327,100,10
1.725,3,-0.4,3.14159,25.6667,5.06623
1.725,3,-0.4,4.39823,116,10.7703
1.725,3,-0.4,4.71239,106,10.2956
1.725,3,-0.4,5.02655,13,3.60555
1.725,3,-0.4,5.34071,42,6.48074
1.725,3,-0.2,0.942478,65,8.06226
1.725,3,-0.2,1.25664,25,5
1.725,3,-0.2,1.5708,17.1667,4.14327
1.725,3,-0.2,1.88496,135,11.619
1.725,3,-0.2,2.19911,32.75,5.72276
1.725,3,-0.2,2.51327,59,7.68115
1.725,3,-0.2,2.82743,20.4615,4.52344
1.725,3,-0.2,3.14159,64,8
1.725,3,-0.2,3.45575,81.3333,9.0185
1.725,3,-0.2,4.39823,36.3333,6.02771
1.725,3,-0.2,4.71239,69.3333,8.32666
1.725,3,-0.2,5.02655,82.6667,9.09212
1.725,3,-0.2,5.34071,4.375,2.09165
1.725,3,-0.2,5.65487,23.3333,4.83046
1.725,3,-0.2,5.96903,21.75,4.66369
1.725,3,0,0.628319,24,4.89898
1.725,3,0,1.5708,14.2941,3.78076
1.725,3,0,1.88496,92,9.59166
1.725,3,0,2.19911,108,10.3923
1.725,3,0,2.51327,3.97727,1.99431
1.725,3,0,2.82743,74,8.60233
1.725,3,0,3.45575,68.2857,8.26352
1.725,3,0,3.76991,48.6667,6.97615
1.725,3,0,4.08407,89.3333,9.45163
1.725,3,0,4.39823,15.625,3.95285
1.725,3,0,5.02655,22.1429,4.70562
1.725,3,0,5.34071,1.16071,1.07736
1.725,3,0.2,1.5708,80.625,8.97914
1.725,3,0.2,1.88496,46.6364,6.82908
1.725,3,0.2,2.51327,47.75,6.91014
1.725,3,0.2,2.82743,39.4286,6.27922
1.725,3,0.2,3.14159,160.667,12.6754
1.725,3,0.2,3.45575,60.2222,7.7603
1.725,3,0.2,3.76991,40.6316,6.37429
1.725,3,0.2,4.08407,35.3333,5.94418
1.725,3,0.2,4.39823,35.3571,5.94619
1.725,3,0.2,5.02655,78,8.83176
1.725,3,0.2,5.34071,15.5,3.937
1.725,3,0.4,1.25664,4.39535,2.09651
1.725,3,0.4,1.5708,8.03226,2.83412
1.725,3,0.4,1.88496,2.68468,1.6385
1.725,3,0.4,2.19911,31.4545,5.60844
1.725,3,0.4,2.51327,19,4.3589
1.725,3,0.4,2.82743,7.21978,2.68696
1.725,3,0.4,3.14159,96.75,9.83616
1.725,3,0.4,3.45575,100.385,10.0192
1.725,3,0.4,3.76991,4.88889,2.21108
1.725,3,0.4,4.08407,4.1039,2.02581
1.725,3,0.4,4.39823,25.12,5.01199
1.725,3,0.4,4.71239,58,7.61577
1.725,3,0.4,5.02655,3.42424,1.85047
1.725,3,0.4,5.34071,2.54,1.59374
1.725,3,0.4,5.65487,6.57143,2.56348
1.725,3,0.6,0.942478,1.6,1.26491
1.725,3,0.6,1.25664,3.74436,1.93504
1.725,3,0.6,1.5708,1.45161,1.20483
1.725,3,0.6,1.88496,2,1.41421
1.725,3,0.6,2.19911,7.52542,2.74325
1.725,3,0.6,2.51327,13.8462,3.72104
1.725,3,0.6,2.82743,7.19118,2.68164
1.725,3,0.6,3.14159,36.64,6.0531
1.725,3,0.6,3.45575,21.4493,4.63134
1.725,3,0.6,3.76991,15.4,3.92428
1.725,3,0.6,4.08407,1.1123,1.05466
1.725,3,0.6,4.39823,8.72727,2.9542
1.725,3,0.6,4.71239,1.29333,1.13725
1.725,3,0.6,5.02655,2.99237,1.72985
1.725,3,0.6,5.34071,5.90909,2.43086
1.725,3,0.6,5.65487,0.761905,0.872872
1.725,3,0.8,0.942478,0.167883,0.409736
1.725,3,0.8,1.25664,1.24424,1.11545
1.725,3,0.8,1.5708,0.393548,0.627334
1.725,3,0.8,1.88496,1.33516,1.15549
1.725,3,0.8,2.19911,0.70197,0.837837
1.725,3,0.8,2.51327,1.55556,1.24722
1.725,3,0.8,2.82743,1.58242,1.25794
1.725,3,0.8,3.14159,4.95652,2.22632
1.725,3,0.8,3.45575,4.66102,2.15894
1.725,3,0.8,3.76991,3.72193,1.92923
1.725,3,0.8,4.08407,2.39919,1.54893
1.725,3,0.8,4.39823,0.210158,0.45843
1.725,3,0.8,4.71239,0.393846,0.627572
1.725,3,0.8,5.02655,1.13475,1.06525
1.725,3,0.8,5.34071,0.161585,0.401977
1.725,3,0.8,5.65487,0.0833333,0.288675
1.725,3,0.8,5.96903,0.0459364,0.214328
1.75,1.5,-0.8,0.628319,2.75,1.65831
1.75,1.5,-0.8,1.5708,12,3.4641
1.75,1.5,-0.6,1.5708,2.11111,1.45297
1.75,1.5,-0.6,4.39823,1.75,1.32288
1.75,1.5,-0.6,5.65487,0.928571,0.963624
1.75,1.5,-0.4,0.942478,2.13333,1.46059
1.75,1.5,-0.4,1.5708,1.28571,1.13389
1.75,1.5,-0.4,2.51327,0.513514,0.716599
1.75,1.5,-0.4,3.14159,0.925926,0.96225
1.75,1.5,-0.2,1.88496,1.32,1.14891
1.75,1.5,-0.2,3.45575,8.88889,2.98142
1.75,1.5,-0.2,3.76991,6.83333,2.61406
1.75,1.5,-0.2,4.39823,10.5,3.24037
1.75,1.5,-0.2,4.71239,1.52632,1.23544
1.75,1.5,-0.2,5.02655,0.523077,0.723241
1.75,1.5,-0.2,5.65487,2.26316,1.50438
1.75,1.5,0,0.942478,0.446154,0.667947
1.75,1.5,0,1.5708,2.95652,1.71945
1.75,1.5,0,1.88496,2.69697,1.64225
1.75,1.5,0,3.14159,0.52439,0.724148
1.75,1.5,0,3.45575,5.21739,2.28416
1.75,1.5,0,3.76991,2.11765,1.45521
1.75,1.5,0,4.39823,5.8,2.40832
1.75,1.5,0,4.71239,30.8571,5.55492
1.75,1.5,0,5.65487,2.125,1.45774
1.75,1.5,0.2,0.628319,0.727273,0.852803
1.75,1.5,0.2,1.25664,0.584906,0.764791
1.75,1.5,0.2,1.88496,12,3.4641
1.75,1.5,0.2,2.82743,1.08,1.03923
1.75,1.5,0.2,3.45575,3.91837,1.97949
1.75,1.5,0.2,4.39823,1.57303,1.25421
1.75,1.5,0.2,5.96903,0.0678733,0.260525
1.75,1.5,0.4,1.25664,0.270492,0.520088
1.75,1.5,0.4,1.88496,2.61972,1.61855
1.75,1.5,0.4,2.51327,0.375,0.612372
1.75,1.5,0.4,3.14159,2.42424,1.557
1.75,1.5,0.4,3.45575,0.576471,0.759257
1.75,1.5,0.4,3.76991,1.19355,1.0925
1.75,1.5,0.4,4.39823,1.70455,1.30558
1.75,1.5,0.4,4.71239,0.887097,0.941858
1.75,1.5,0.4,5.02655,0.928571,0.963624
1.75,1.5,0.4,5.34071,0.711111,0.843274
1.75,1.5,0.4,5.65487,0.0536913,0.231714
1.75,1.5,0.6,0.942478,0.0894569,0.299093
1.75,1.5,0.6,1.25664,0.802469,0.895806
1.75,1.5,0.6,1.5708,0.585106,0.764922
1.75,1.5,0.6,1.88496,0.891429,0.944155
1.75,1.5,0.6,2.51327,0.129278,0.359552
1.75,1.5,0.6,2.82743,1.05298,1.02615
1.75,1.5,0.6,3.45575,0.146667,0.382971
1.75,1.5,0.6,3.76991,0.246231,0.496217
1.75,1.5,0.6,4.71239,0.166292,0.407789
1.75,1.5,0.6,5.02655,0.480813,0.693407
1.75,1.5,0.6,5.34071,0.527473,0.726273
1.75,1.5,0.6,5.65487,0.0788382,0.280781
1.75,1.5,0.8,1.25664,0.245734,0.495715
1.75,1.5,0.8,1.5708,0.0504673,0.224649
1.75,1.5,0.8,2.51327,0.375,0.612372
1.75,1.5,0.8,2.82743,0.19263,0.438896
1.75,1.5,0.8,3.14159,0.446927,0.668526
1.75,1.5,0.8,3.45575,0.171904,0.414613
1.75,1.5,0.8,3.76991,0.295238,0.543358
1.75,1.5,0.8,4.08407,0.293737,0.541975
1.75,1.5,0.8,4.39823,0.0206612,0.14374
1.75,1.5,0.8,5.34071,0.0960854,0.309976
1.75,1.5,0.8,5.65487,0.0953177,0.308736
1.75,1.5,0.8,5.96903,0.0034662,0.0588745
1.75,2,-0.8,0.314159,5.30303,2.30283
1.75,2,-0.8,0.942478,8.09091,2.84445
1.75,2,-0.8,1.25664,10.4167,3.22749
1.75,2,-0.8,1.5708,8.375,2.89396
1.75,2,-0.8,1.88496,2.05714,1.43427
1.75,2,-0.8,3.14159,3.66667,1.91485
1.75,2,-0.8,4.08407,5.5,2.34521
1.75,2,-0.8,4.39823,10,3.16228
1.75,2,-0.8,5.34071,1.74667,1.32162
1.75,2,-0.6,0.314159,5.23529,2.28808
1.75,2,-0.6,1.25664,6.57143,2.56348
1.75,2,-0.6,1.5708,7.5,2.73861
1.75,2,-0.6,2.19911,10.7045,3.27178
1.75,2,-0.6,3.14159,12.9375,3.59687
1.75,2,-0.6,3.45575,19.6,4.42719
1.75,2,-0.6,3.76991,1.81944,1.34887
1.75,2,-0.6,4.71239,1.10309,1.05028
1.75,2,-0.6,5.65487,28.3077,5.3205
1.75,2,-0.4,0.942478,5.15789,2.2711
1.75,2,-0.4,1.5708,7.125,2.66927
1.75,2,-0.4,2.19911,7.27273,2.6968
1.75,2,-0.4,2.51327,22.3529,4.72789
1.75,2,-0.4,2.82743,5.24324,2.28981
1.75,2,-0.4,3.14159,6.98876,2.64363
1.75,2,-0.4,3.45575,50,7.07107
1.75,2,-0.4,4.08407,1.62727,1.27565
1.75,2,-0.4,4.39823,19.4167,4.40643
1.75,2,-0.4,4.71239,21.0377,4.58669
1.75,2,-0.4,5.34071,2.69811,1.64259
1.75,2,-0.4,5.65487,8.15,2.85482
1.75,2,-0.2,0.942478,12.9655,3.60077
1.75,2,-0.2,1.88496,68.4706,8.2747
1.75,2,-0.2,2.19911,6.45517,2.5407
1.75,2,-0.2,2.51327,40.4444,6.35959
1.75,2,-0.2,2.82743,3.42857,1.85164
1.75,2,-0.2,3.14159,14.597,3.8206
1.75,2,-0.2,3.45575,28.102,5.30114
1.75,2,-0.2,3.76991,7.16049,2.67591
1.75,2,-0.2,4.39823,72.5143,8.51553
1.75,2,-0.2,4.71239,13.551,3.68117
1.75,2,-0.2,5.02655,28.0364,5.29494
1.75,2,-0.2,5.34071,3.43158,1.85245
1.75,2,-0.2,5.65487,15,3.87298
1.75,2,0,0.628319,6.90323,2.6274
1.75,2,0,0.942478,3.52273,1.87689
1.75,2,0,1.25664,1.03145,1.0156
1.75,2,0,1.5708,13.5652,3.6831
1.75,2,0,1.88496,12.7653,3.57286
1.75,2,0,2.19911,11.5896,3.40435
1.75,2,0,2.82743,48.7059,6.97896
1.75,2,0,3.14159,12.6364,3.55477
1.75,2,0,3.45575,38.1081,6.17318
1.75,2,0,3.76991,41.1579,6.41544
1.75,2,0,4.08407,9.03846,3.0064
1.75,2,0,4.39823,7.04819,2.65484
1.75,2,0,4.71239,15.0947,3.88519
1.75,2,0,5.02655,8.02632,2.83308
1.75,2,0,5.65487,2.52941,1.59041
1.75,2,0,5.96903,1.34783,1.16096
1.75,2,0.2,0.628319,1.11494,1.05591
1.75,2,0.2,0.942478,0.225532,0.474902
1.75,2,0.2,1.25664,8.45455,2.90767
1.75,2,0.2,1.5708,13.4049,3.66127
1.75,2,0.2,1.88496,32.7928,5.7265
1.75,2,0.2,2.19911,16.2353,4.0293
1.75,2,0.2,2.51327,7.82895,2.79803
1.75,2,0.2,2.82743,10.7912,3.285
1.75,2,0.2,3.14159,58.5412,7.65122
1.75,2,0.2,3.45575,20.2994,4.50549
1.75,2,0.2,3.76991,18.3585,4.28468
1.75,2,0.2,4.08407,1.58865,1.26042
1.75,2,0.2,4.39823,6.75,2.59808
1.75,2,0.2,4.71239,15.1562,3.8931
1.75,2,0.2,5.02655,12.6571,3.55769
1.75,2,0.2,5.34071,4.1635,2.04047
1.75,2,0.2,5.65487,0.598039,0.77333
1.75,2,0.4,0.942478,0.893151,0.945066
1.75,2,0.4,1.25664,7.32584,2.70663
1.75,2,0.4,1.5708,8.37158,2.89337
1.75,2,0.4,1.88496,9.72851,3.11906
1.75,2,0.4,2.19911,0.559551,0.748031
1.75,2,0.4,2.51327,2.54516,1.59536
1.75,2,0.4,2.82743,4.57588,2.13913
1.75,2,0.4,3.14159,7.7649,2.78656
1.75,2,0.4,3.45575,12.207,3.49385
1.75,2,0.4,3.76991,7.59259,2.75547
1.75,2,0.4,4.08407,4.27778,2.06828
1.75,2,0.4,4.39823,2.05529,1.43363
1.75,2,0.4,4.71239,8.55037,2.9241
1.75,2,0.4,5.02655,4.36508,2.08928
1.75,2,0.4,5.34071,5.11816,2.26233
1.75,2,0.4,5.65487,1.44985,1.2041
1.75,2,0.6,0.942478,1.65574,1.28675
1.75,2,0.6,1.25664,4.32159,2.07884
1.75,2,0.6,1.5708,8.56315,2.92629
1.75,2,0.6,1.88496,2.38009,1.54275
1.75,2,0.6,2.19911,0.163934,0.404888
1.75,2,0.6,2.51327,3.37303,1.83658
1.75,2,0.6,2.82743,8.52769,2.92022
1.75,2,0.6,3.14159,4.01079,2.0027
1.75,2,0.6,3.45575,3.4304,1.85213
1.75,2,0.6,3.76991,8.23585,2.86982
1.75,2,0.6,4.08407,2.22379,1.49124
1.75,2,0.6,4.39823,0.972603,0.986206
1.75,2,0.6,4.71239,1.83429,1.35436
1.75,2,0.6,5.02655,5.3253,2.30766
1.75,2,0.6,5.34071,1.78082,1.33447
1.75,2,0.6,5.65487,1.55853,1.24841
1.75,2,0.6,5.96903,0.0607676,0.246511
1.75,2,0.8,0.314159,0.0186667,0.136626
1.75,2,0.8,1.5708,0.17811,0.422031
1.75,2,0.8,1.88496,0.0931976,0.305283
1.75,2,0.8,2.19911,0.791058,0.889414
1.75,2,0.8,2.51327,1.93895,1.39246
1.75,2,0.8,2.82743,2.33939,1.52951
1.75,2,0.8,3.14159,1.49438,1.22245
1.75,2,0.8,3.45575,1.46642,1.21096
1.75,2,0.8,3.76991,2.27273,1.50756
1.75,2,0.8,4.08407,2.03448,1.42635
1.75,2,0.8,4.39823,0.376091,0.613263
1.75,2,0.8,4.71239,0.274275,0.523713
1.75,2,0.8,5.02655,0.741445,0.861072
1.75,2,0.8,5.34071,0.601504,0.775567
1.75,2,0.8,5.65487,0.127566,0.357164
1.75,2.5,-0.8,3.76991,19,4.3589
1.75,2.5,-0.8,4.39823,37,6.08276
1.75,2.5,-0.8,5.65487,1.56098,1.24939
1.75,2.5,-0.6,0.314159,59.5,7.71362
1.75,2.5,-0.6,0.942478,120,10.9545
1.75,2.5,-0.6,1.88496,15.3333,3.91578
1.75,2.5,-0.6,2.19911,8.07692,2.84199
1.75,2.5,-0.6,3.14159,3.125,1.76777
1.75,2.5,-0.6,3.45575,141,11.8743
1.75,2.5,-0.6,4.39823,63,7.93725
1.75,2.5,-0.6,4.71239,20.25,4.5
1.75,2.5,-0.6,5.96903,17.8571,4.22577
1.75,2.5,-0.4,0.314159,43,6.55744
1.75,2.5,-0.4,0.628319,7.75,2.78388
1.75,2.5,-0.4,1.5708,35,5.91608
1.75,2.5,-0.4,1.88496,114,10.6771
1.75,2.5,-0.4,2.82743,8.8,2.96648
1.75,2.5,-0.4,3.45575,47.3333,6.87992
1.75,2.5,-0.4,3.76991,6.08,2.46577
1.75,2.5,-0.4,5.02655,3.64286,1.90863
1.75,2.5,-0.4,5.34071,23.6667,4.86484
1.75,2.5,-0.4,5.65487,78,8.83176
1.75,2.5,-0.4,5.96903,27.3333,5.22813
1.75,2.5,-0.2,1.25664,34,5.83095
1.75,2.5,-0.2,1.88496,73.25,8.55862
1.75,2.5,-0.2,2.19911,41.1429,6.41427
1.75,2.5,-0.2,2.51327,27,5.19615
1.75,2.5,-0.2,2.82743,34.375,5.86302
1.75,2.5,-0.2,3.14159,435.6,20.871
1.75,2.5,-0.2,3.45575,46.8,6.84105
1.75,2.5,-0.2,3.76991,6.94737,2.63579
1.75,2.5,-0.2,4.08407,28.1429,5.30498
1.75,2.5,-0.2,4.39823,225.6,15.02
1.75,2.5,-0.2,5.02655,27.0769,5.20355
1.75,2.5,-0.2,5.34071,47,6.85565
1.75,2.5,0,0.628319,14.8571,3.8545
1.75,2.5,0,0.942478,8.08,2.84253
1.75,2.5,0,1.25664,2.56842,1.60263
1.75,2.5,0,1.88496,59.25,7.6974
1.75,2.5,0,2.19911,60,7.74597
1.75,2.5,0,2.51327,34.25,5.85235
1.75,2.5,0,2.82743,70.8889,8.41955
1.75,2.5,0,3.14159,11.3824,3.37377
1.75,2.5,0,3.45575,60.32,7.7666
1.75,2.5,0,4.08407,56.5,7.51665
1.75,2.5,0,4.39823,39.5,6.2849
1.75,2.5,0,4.71239,34.3256,5.8588
1.75,2.5,0,5.02655,6.38462,2.52678
1.75,2.5,0,5.65487,2.40816,1.55183
1.75,2.5,0.2,0.628319,1.96774,1.40276
1.75,2.5,0.2,1.5708,24.2424,4.92366
1.75,2.5,0.2,1.88496,57.5,7.58288
1.75,2.5,0.2,2.19911,4.14159,2.03509
1.75,2.5,0.2,2.51327,2.87234,1.6948
1.75,2.5,0.2,2.82743,32.0889,5.66471
1.75,2.5,0.2,3.14159,41.9032,6.47327
1.75,2.5,0.2,3.45575,58.4242,7.64358
1.75,2.5,0.2,3.76991,8.85981,2.97654
1.75,2.5,0.2,4.08407,9.44444,3.07318
1.75,2.5,0.2,4.39823,22.3636,4.72902
1.75,2.5,0.2,4.71239,15.3582,3.91896
1.75,2.5,0.2,5.02655,43.5714,6.60087
1.75,2.5,0.2,5.34071,20.8,4.5607
1.75,2.5,0.2,5.65487,3.15789,1.77705
1.75,2.5,0.2,5.96903,0.760417,0.872019
1.75,2.5,0.4,0.942478,2.21429,1.48805
1.75,2.5,0.4,1.25664,17.0833,4.1332
1.75,2.5,0.4,1.5708,39.907,6.3172
1.75,2.5,0.4,1.88496,23.6,4.85798
1.75,2.5,0.4,2.19911,3.91919,1.97969
1.75,2.5,0.4,2.51327,3.98148,1.99536
1.75,2.5,0.4,2.82743,11.6875,3.4187
1.75,2.5,0.4,3.14159,19.0063,4.35962
1.75,2.5,0.4,3.45575,18.4322,4.29327
1.75,2.5,0.4,3.76991,15.5422,3.94236
1.75,2.5,0.4,4.08407,8.86207,2.97692
1.75,2.5,0.4,4.39823,6.98582,2.64307
1.75,2.5,0.4,4.71239,26.413,5.13936
1.75,2.5,0.4,5.02655,9.78689,3.1284
1.75,2.5,0.4,5.34071,6.38806,2.52746
1.75,2.5,0.6,0.628319,0.637795,0.798621
1.75,2.5,0.6,0.942478,2.26549,1.50515
1.75,2.5,0.6,1.25664,6.08955,2.4677
1.75,2.5,0.6,1.5708,7,2.64575
1.75,2.5,0.6,1.88496,2.7767,1.66634
1.75,2.5,0.6,2.51327,2.95146,1.71798
1.75,2.5,0.6,2.82743,6.36311,2.52252
1.75,2.5,0.6,3.14159,6.4,2.52982
1.75,2.5,0.6,3.45575,12.8182,3.58025
1.75,2.5,0.6,3.76991,6.6756,2.58372
1.75,2.5,0.6,4.08407,5.26923,2.29548
1.75,2.5,0.6,4.39823,2,1.41421
1.75,2.5,0.6,4.71239,3.12426,1.76756
1.75,2.5,0.6,5.02655,0.884259,0.940351
1.75,2.5,0.6,5.34071,1.95455,1.39805
1.75,2.5,0.6,5.65487,0.923767,0.961128
1.75,2.5,0.8,0.628319,0.0317125,0.17808
1.75,2.5,0.8,0.942478,0.158442,0.398047
1.75,2.5,0.8,1.25664,0.425197,0.652071
1.75,2.5,0.8,1.5708,0.426938,0.653405
1.75,2.5,0.8,1.88496,0.657253,0.810711
1.75,2.5,0.8,2.19911,0.655022,0.809334
1.75,2.5,0.8,2.51327,0.368866,0.607344
1.75,2.5,0.8,2.82743,1.89239,1.37564
1.75,2.5,0.8,3.14159,4.50761,2.12311
1.75,2.5,0.8,3.45575,1.91973,1.38554
1.75,2.5,0.8,3.76991,1.57871,1.25647
1.75,2.5,0.8,4.08407,1.643,1.2818
1.75,2.5,0.8,4.39823,0.490909,0.700649
